# Source: Michon et al., Nat. Commun. 14, 3033 (2023), doi:10.1038/s41467-023-38762-5
# Open data: Yareta (University of Geneva), DOI 10.26037/yareta:zvtvqwmbl5emvd3bxr6sluurqi (CC-BY-4.0)
# Archive member: researchdata/for-yareta/experimental-data/Epsilon_LSCO-0p24.txt
# Fetched by scripts/fetch_michon2023.py; content below is verbatim.
#
# Complex relative dielectric function of La(2-x)Sr(x)CuO(4) at x=0.24 versus
# energy at temperatures T = [9,15,20,30,40,50,60,75,100,150,200,250,300] Kelvin
#
# Energy (eV)	Eps1 9K	Eps2 9K	Eps1 15K	Eps2 15K	Eps1 20K	Eps2 20K	Eps1 30K	Eps2 30K	Eps1 40K	Eps2 40K	Eps1 50K	Eps2 50K	Eps1 60K	Eps2 60K	Eps1 75K	Eps2 75K	Eps1 100K	Eps2 100K	Eps1 150K	Eps2 150K	Eps1 200K	Eps2 200K	Eps1 250K	Eps2 250K	Eps1 300K	Eps2 300K
#
0.53761655	-7.1513871	4.0040436	-7.1290487	3.9632998	-7.1109309	3.9205656	-7.1178932	3.9253054	-7.1553367	3.9771345	-7.1500266	3.9702590	-7.0841324	3.9638729	-7.1130554	4.0821261	-7.0330588	4.2182899	-6.9278884	4.2192788	-6.7437026	4.3956261	-6.5311566	4.5584569	-6.4751158	4.7457523
0.54405129	-6.8874231	3.9128566	-6.8653201	3.8734365	-6.8478134	3.8323588	-6.8548024	3.8372462	-6.8910992	3.8872161	-6.8853727	3.8804433	-6.8216374	3.8741283	-6.8493173	3.9876575	-6.7721939	4.1188278	-6.6687486	4.1206651	-6.4899827	4.2929759	-6.2838931	4.4529500	-6.2283366	4.6334972
0.55057281	-6.6280911	3.8238642	-6.6062921	3.7857389	-6.5892829	3.7461517	-6.5963346	3.7512236	-6.6314821	3.7994072	-6.6253090	3.7928798	-6.5638040	3.7865014	-6.5901854	3.8954389	-6.5158691	4.0218287	-6.4140486	4.0247145	-6.2406609	4.1929030	-6.0410777	4.3500319	-5.9857469	4.5240397
0.55716872	-6.3736707	3.7372053	-6.3521648	3.7002790	-6.3355607	3.6624472	-6.3427540	3.6675727	-6.3767538	3.7140474	-6.3702682	3.7076099	-6.3108449	3.7012892	-6.3358250	3.8059423	-6.2642635	3.9275727	-6.1642867	3.9313164	-5.9959842	4.0955548	-5.8027766	4.2499604	-5.7474360	4.4176488
0.56383902	-6.1240290	3.6530683	-6.1027570	3.6174040	-6.0868714	3.5811055	-6.0941011	3.5862138	-6.1269598	3.6310570	-6.1200049	3.6247261	-6.0627601	3.6183743	-6.0864335	3.7189913	-6.0174022	3.8361697	-5.9190867	3.8406570	-5.7558059	4.0011249	-5.5690063	4.1526656	-5.5133818	4.3144283
0.57058370	-5.8792768	3.5714121	-5.8583525	3.5370152	-5.8430712	3.5020847	-5.8502971	3.5073557	-5.8820258	3.5506494	-5.8745880	3.5445464	-5.8194231	3.5381184	-5.8418450	3.6347182	-5.7753833	3.7475698	-5.6786059	3.7529473	-5.5202776	3.9096334	-5.3396123	4.0583539	-5.2836680	4.2146020
0.57742757	-5.6384869	3.4918015	-5.6179599	3.4584355	-5.6032219	3.4249487	-5.6106176	3.4301732	-5.6412591	3.4720192	-5.6334047	3.4661310	-5.5802651	3.4596181	-5.6012667	3.5523849	-5.5373080	3.6611176	-5.4421554	3.6672916	-5.2885898	3.8204508	-5.1139980	3.9663758	-5.0577874	4.1170812
0.58433348	-5.4028303	3.4147677	-5.3825071	3.3825393	-5.3684391	3.3503571	-5.3758217	3.3555827	-5.4054586	3.3959427	-5.3971872	3.3903828	-5.3460141	3.3837781	-5.3655867	3.4730520	-5.3041438	3.5776153	-5.2104556	3.5846696	-5.0617248	3.7343092	-4.8930443	3.8774698	-4.8361554	4.0230207
0.59133852	-5.1710951	3.3397195	-5.1510937	3.3086395	-5.1376218	3.2776375	-5.1450710	3.2829626	-5.1736203	3.3218312	-5.1650446	3.3164461	-5.1157945	3.3097510	-5.1340878	3.3956149	-5.0749317	3.4962683	-4.9827768	3.5042944	-4.8387173	3.6503446	-4.6758752	3.7908411	-4.6183359	3.9313967
0.59841800	-4.9439027	3.2670403	-4.9242654	3.2370512	-4.9113056	3.2072630	-4.9189345	3.2124782	-4.9463394	3.2500427	-4.9373299	3.2449870	-4.8899579	3.2382050	-4.9069096	3.3207455	-4.8500813	3.4174838	-4.7595551	3.4264312	-4.6198890	3.5691566	-4.4628592	3.7068236	-4.4043902	3.8428397
0.60558420	-4.7209396	3.1965578	-4.7016493	3.1675463	-4.6892721	3.1389780	-4.6969002	3.1441164	-4.7232801	3.1803849	-4.7140011	3.1755652	-4.6684897	3.1687305	-4.6840287	3.2481799	-4.6293000	3.3412781	-4.5403687	3.3509684	-4.4051711	3.4904659	-4.2536364	3.6254430	-4.1943945	3.7570505
0.61283726	-4.5021166	3.1281185	-4.4831077	3.1002543	-4.4713691	3.0727382	-4.4790328	3.0778694	-4.5043538	3.1128733	-4.4947093	3.1082816	-4.4510664	3.1012888	-4.4652667	3.1778455	-4.4127316	3.2673845	-4.3252053	3.2780175	-4.1943937	3.4142644	-4.0483716	3.5465553	-3.9881017	3.6739681
0.62017703	-4.2872583	3.0619590	-4.2687578	3.0350492	-4.2575285	3.0085588	-4.2653085	3.0136435	-4.2895481	3.0474195	-4.2795322	3.0431261	-4.2376456	3.0360818	-4.2505520	3.1097548	-4.2001098	3.1958060	-4.1141829	3.2073052	-3.9875868	3.3403995	-3.8469187	3.4700389	-3.7855031	3.5936511
0.62760365	-4.0765569	2.9978671	-4.0584269	2.9718339	-4.0477191	2.9464793	-4.0556048	2.9513958	-4.0787452	2.9841404	-4.0683950	2.9800932	-4.0283629	2.9728496	-4.0398534	3.0439517	-3.9914135	3.1266162	-3.9069871	3.1389410	-3.7845216	3.2689569	-3.6491376	3.3959825	-3.5866506	3.5160608
0.63511705	-3.8697966	2.9360073	-3.8519927	2.9108555	-3.8419682	2.8864481	-3.8498489	2.8912749	-3.8720524	2.9229131	-3.8613007	2.9192574	-3.8229526	2.9118555	-3.8332191	2.9804103	-3.7866764	3.0597863	-3.7037299	3.0730085	-3.5852788	3.2000585	-3.4551074	3.3244076	-3.3915345	3.4411135
0.64272964	-3.6668286	2.8759525	-3.6493471	2.8517272	-3.6398784	2.8282280	-3.6478434	2.8329604	-3.6690074	2.8635890	-3.6579978	2.8602386	-3.6213673	2.8526368	-3.6302959	2.9187872	-3.5855585	2.9951534	-3.5041622	3.0091426	-3.3896959	3.1333179	-3.2645564	3.2550123	-3.1997819	3.3685615
0.65042901	-3.4675722	2.8179820	-3.4504829	2.7946591	-3.4415888	2.7720370	-3.4496352	2.7765737	-3.4698500	2.8062065	-3.4584927	2.8032660	-3.4234930	2.7954409	-3.4311120	2.8593466	-3.3883280	2.9326758	-3.3083126	2.9475272	-3.1977799	3.0688164	-3.0775694	3.1879017	-3.0115172	3.2986240
0.65821517	-3.2721771	2.7622142	-3.2554980	2.7397139	-3.2471772	2.7179155	-3.2552044	2.7223289	-3.2744424	2.7509949	-3.2628807	2.7484026	-3.2294511	2.7403612	-3.2357878	2.8021924	-3.1947784	2.8725595	-3.1162363	2.8882644	-3.0094703	3.0067689	-2.8940978	3.1232409	-2.8268306	3.2313607
0.66610050	-3.0804460	2.7083664	-3.0641387	2.6866868	-3.0563725	2.6656373	-3.0644638	2.6699347	-3.0827221	2.6976857	-3.0708915	2.6954238	-3.0389964	2.6872051	-3.0441216	2.7470446	-3.0048405	2.8145499	-2.9277290	2.8311260	-2.8247111	2.9468954	-2.7140562	3.0607779	-2.6455176	3.1665800
0.67408502	-2.8921952	2.6563342	-2.8762939	2.6354220	-2.8690207	2.6151297	-2.8771967	2.6192470	-2.8944779	2.6461380	-2.8823711	2.6442618	-2.8520355	2.6358457	-2.8559355	2.6938264	-2.8183133	2.7585614	-2.7426632	2.7760324	-2.6432921	2.8890851	-2.5372727	3.0003703	-2.4675611	3.1041040
0.68215632	-2.7075492	2.6063540	-2.6920176	2.5862060	-2.6852674	2.5666544	-2.6934917	2.5705907	-2.7098038	2.5966871	-2.6974766	2.5952048	-2.6686661	2.5864997	-2.6713986	2.6427293	-2.6353673	2.7048273	-2.5612144	2.7231586	-2.4653566	2.8335934	-2.3638281	2.9423020	-2.2930044	3.0440745
0.69032681	-2.5263232	2.5582993	-2.5111920	2.5388665	-2.5049749	2.5200164	-2.5132686	2.5237029	-2.5286467	2.5491087	-2.5161135	2.5479844	-2.4887062	2.5390618	-2.4902780	2.5935893	-2.4558497	2.6531816	-2.3831749	2.6723347	-2.2908013	2.7801769	-2.1936850	2.8863420	-2.1216208	2.9864209
0.69858414	-2.3486706	2.5123913	-2.3339001	2.4936695	-2.3282213	2.4754734	-2.3364973	2.4789546	-2.3510538	2.5036135	-2.3382712	2.5028841	-2.3123324	2.4936650	-2.3126748	2.5467513	-2.2798873	2.6037450	-2.2086466	2.6237535	-2.1195960	2.7291160	-2.0268066	2.8326917	-1.9535932	2.9313853
0.70695299	-2.1743144	2.4682851	-2.1599289	2.4502356	-2.1547803	2.4326260	-2.1631018	2.4358830	-2.1767411	2.4598370	-2.1637498	2.4595504	-2.1391373	2.4500628	-2.1384752	2.5017231	-2.1070649	2.5563002	-2.0373119	2.5771520	-1.9516138	2.6800678	-1.8629818	2.7810764	-1.7887748	2.8785646
0.71542102	-2.0032584	2.4259565	-1.9892134	2.4085865	-1.9845478	2.3915753	-1.9928841	2.3945639	-2.0056392	2.4179246	-1.9924921	2.4180329	-1.9692388	2.4083102	-1.9674702	2.4586446	-1.9375448	2.5108826	-1.8692557	2.5325639	-1.7867850	2.6330457	-1.7022113	2.7315452	-1.6270570	2.8279448
0.72398829	-1.8353970	2.3855820	-1.8217248	2.3689089	-1.8176046	2.3523970	-1.8259054	2.3551667	-1.8378829	2.3778741	-1.8245151	2.3784659	-1.8026479	2.3683770	-1.7998445	2.4175308	-1.7713153	2.4674706	-1.7044857	2.4899895	-1.6251193	2.5881698	-1.5445511	2.6841800	-1.4684276	2.7796733
0.73266715	-1.6706789	2.3468771	-1.6574365	2.3308430	-1.6537424	2.3148496	-1.6620833	2.3173618	-1.6731555	2.3395209	-1.6597196	2.3405216	-1.6390446	2.3301246	-1.6352847	2.3781343	-1.6080953	2.4258769	-1.5427371	2.4492621	-1.4665342	2.5451667	-1.3899171	2.6386373	-1.3128459	2.7335298
0.74143273	-1.5091185	2.3102906	-1.4962750	2.2948399	-1.4930915	2.2793188	-1.5014160	2.2815452	-1.5117306	2.3031883	-1.4980897	2.3046279	-1.4786901	2.2939112	-1.4739174	2.3409221	-1.4480648	2.3865223	-1.3842300	2.4107237	-1.3110583	2.5043738	-1.2381923	2.5953119	-1.1603997	2.6897860
0.75032234	-1.3506558	2.2753747	-1.3381792	2.2604859	-1.3354431	2.2454007	-1.3437327	2.2473676	-1.3532719	2.2684703	-1.3395005	2.2704234	-1.3213026	2.2593422	-1.3156539	2.3054528	-1.2910847	2.3489478	-1.2287198	2.3739996	-1.1585602	2.4654219	-1.0893970	2.5538576	-1.0109729	2.6480322
0.75929874	-1.1953017	2.2423971	-1.1831574	2.2281044	-1.1808789	2.2134159	-1.1891820	2.2150836	-1.1979000	2.2357283	-1.1840733	2.2381659	-1.1670222	2.2267134	-1.1605288	2.2719746	-1.1371543	2.3134613	-1.0763474	2.3393378	-1.0090590	2.4285667	-0.94344627	2.5145388	-0.86442247	2.6085660
0.76839912	-1.0428821	2.2111323	-1.0311402	2.1974373	-1.0292631	2.1831329	-1.0375147	2.1844885	-1.0454991	2.2047210	-1.0315994	2.2076204	-1.0156513	2.1958139	-1.0083468	2.2402828	-0.98618575	2.2798424	-0.92691911	2.3065059	-0.86244552	2.3936520	-0.80041335	2.4771373	-0.72089807	2.5712745
0.77759868	-0.89335227	2.1817029	-0.88204695	2.1685350	-0.88058158	2.1546297	-0.88880258	2.1556435	-0.89606962	2.1754596	-0.88207056	2.1788895	-0.86724379	2.1666837	-0.85910659	2.2104845	-0.83814455	2.2481334	-0.78039022	2.2755940	-0.71876108	2.3606658	-0.66007689	2.4416804	-0.58035289	2.5360005
0.78690982	-0.74675394	2.1541739	-0.73584064	2.1414752	-0.73484675	2.1279020	-0.74294372	2.1285927	-0.74946140	2.1480610	-0.73550398	2.1519992	-0.72169281	2.1393690	-0.71284354	2.1826110	-0.69299534	2.2184036	-0.63680486	2.2466536	-0.57788725	2.3296874	-0.52263055	2.4082122	-0.44262268	2.5028334
0.79633260	-0.60306078	2.1284952	-0.59248436	2.1162682	-0.59188663	2.1029720	-0.59990794	2.1033607	-0.60578542	2.1225092	-0.59179659	2.1269398	-0.57897299	2.1138792	-0.56948423	2.1566060	-0.55073767	2.1906157	-0.49606109	2.2196753	-0.43989359	2.3006928	-0.38776330	2.3767049	-0.30771343	2.4718397
0.80587929	-0.46220439	2.1044552	-0.45195678	2.0927534	-0.45174209	2.0797236	-0.45966966	2.0797856	-0.46489331	2.0986032	-0.45093863	2.1035535	-0.43900613	2.0900893	-0.42892692	2.1323433	-0.41128260	2.1645775	-0.35822406	2.1944911	-0.30466734	2.2734997	-0.25569451	2.3470979	-0.17576994	2.4428234
0.81552517	-0.32404616	2.0822384	-0.31425873	2.0710034	-0.31440098	2.0582328	-0.32221546	2.0579634	-0.32678058	2.0765014	-0.31286543	2.0819612	-0.30186967	2.0680988	-0.29123517	2.1099243	-0.27454739	2.1404526	-0.22319530	2.1711369	-0.17222376	2.2481956	-0.12632076	2.3193369	-0.046584272	2.4157603
0.82529509	-0.18872757	2.0618927	-0.17924290	2.0510898	-0.17978755	2.0385294	-0.18744974	2.0379615	-0.19143852	2.0562336	-0.17759230	2.0622070	-0.16743847	2.0479333	-0.15626801	2.0893888	-0.14060512	2.1183188	-0.090893106	2.1497207	-0.042442588	2.2248623	0.00048136459	2.2935364	0.079784710	2.3908207
0.83517653	-0.056068823	2.0433264	-0.047032070	2.0329704	-0.047864143	2.0205762	-0.055475656	2.0197058	-0.058834847	2.0377064	-0.045041079	2.0442188	-0.035795792	2.0295165	-0.024076009	2.0707295	-0.0094655668	2.0980208	0.038602774	2.1301858	0.084562969	2.2034559	0.12461513	2.2696614	0.20333257	2.3678534
0.84518200	0.073798614	2.0265968	0.082513145	2.0166051	0.081399183	2.0044360	0.073878782	2.0031662	0.071154816	2.0209787	0.084776150	2.0280411	0.093275102	2.0128634	0.10531077	2.0539145	0.11905292	2.0795777	0.16535606	2.1125088	0.20886262	2.1839442	0.24612933	2.2476914	0.32409144	2.3468912
0.85529906	0.20100957	2.0116043	0.20939565	2.0020435	0.20788571	1.9900639	0.20056341	1.9883854	0.19840210	2.0060899	0.21189001	2.0136364	0.21958538	1.9980320	0.23202340	2.0389016	0.24482471	2.0630352	0.28936849	2.0966599	0.33039815	2.1662760	0.36499702	2.2275901	0.44197329	2.3278580
0.86554009	0.32563362	1.9985427	0.33361468	1.9894023	0.33182725	1.9775004	0.32470543	1.9754643	0.32298461	1.9930575	0.33638095	2.0011415	0.34333127	1.9850255	0.35599060	2.0258477	0.36802783	2.0484569	0.41076935	2.0827641	0.44939063	2.1505141	0.48129549	2.2094197	0.55716993	2.3107762
0.87591749	0.44756995	1.9873396	0.45519852	1.9785635	0.45313379	1.9667606	0.44623855	1.9643768	0.44499508	1.9817945	0.45820596	1.9905086	0.46451601	1.9738647	0.47736414	2.0145926	0.48849677	2.0358267	0.52944430	2.0707994	0.56574256	2.1367054	0.59509898	2.1931105	0.66960967	2.2956536
0.88640648	0.56683577	1.9778528	0.57405067	1.9694523	0.57180476	1.9577259	0.56508788	1.9550126	0.56435008	1.9723071	0.57721315	1.9816163	0.58292878	1.9644817	0.59599377	2.0051842	0.60627588	2.0249362	0.64534852	2.0606019	0.67933720	2.1247082	0.70620006	2.1786494	0.77922773	2.2823405
0.89701945	0.68343117	1.9703033	0.69032466	1.9622120	0.68779159	1.9506142	0.68129752	1.9475168	0.68101813	1.9647692	0.69358985	1.9745306	0.69874009	1.9569135	0.71184820	1.9977278	0.72139835	2.0160258	0.75849680	2.0523398	0.79025253	2.1146417	0.81471821	2.1660564	0.88606065	2.2710197
0.90775639	0.79745316	1.9646188	0.80391560	1.9569048	0.80123617	1.9453050	0.79495140	1.9418319	0.79503310	1.9590669	0.80740497	1.9693322	0.81198861	1.9512156	0.82507998	1.9920965	0.83388139	2.0090265	0.86898428	2.0459030	0.89848672	2.1064610	0.92074170	2.1553380	0.99000810	2.2616072
0.91862977	0.90879435	1.9609555	0.91494932	1.9534813	0.91203819	1.9419957	0.90607402	1.9380895	0.90651504	1.9552642	0.91851667	1.9661696	0.92264090	1.9474784	0.93563299	1.9884825	0.94382568	2.0040112	0.97683096	2.0414286	1.0041278	2.1001949	1.0241581	2.1466451	1.0912346	2.2540014
0.92963946	1.0175759	1.9590828	1.0233173	1.9519922	1.0203023	1.9404709	1.0146151	1.9362315	1.0153523	1.9533875	1.0269925	1.9647951	1.0307715	1.9455795	1.0435683	1.9867142	1.0511218	2.0010259	1.0820478	2.0388434	1.1071192	2.0958509	1.1250185	2.1397450	1.1896294	2.2482696
0.94077319	1.1236057	1.9592096	1.1289833	1.9523320	1.1257812	1.9409357	1.1204708	1.9362601	1.1215549	1.9533457	1.1327276	1.9653374	1.1361134	1.9456923	1.1486665	1.9869488	1.1555405	2.0000172	1.1843385	2.0382607	1.2072456	2.0934224	1.2231301	2.1347747	1.2851934	2.2442608
0.95203084	1.2269015	1.9612527	1.2318722	1.9546638	1.2285413	1.9432106	1.2236221	1.9382368	1.2249479	1.9553950	1.2356816	1.9678212	1.2387679	1.9476315	1.2509560	1.9890566	1.2572106	2.0008407	1.2838238	2.0394285	1.3046225	2.0927739	1.3185922	2.1315796	1.3777546	2.2422066
0.96343732	1.3275388	1.9653648	1.3322220	1.9589056	1.3287477	1.9474833	1.3242013	1.9422064	1.3257356	1.9593188	1.3360326	1.9722782	1.3387661	1.9516641	1.3506233	1.9931639	1.3563437	2.0037096	1.3806868	2.0425990	1.3993576	2.0941308	1.4115041	2.1303980	1.4675106	2.2418151
0.97498018	1.4254154	1.9713717	1.4297418	1.9652573	1.4262601	1.9537053	1.4220501	1.9481375	1.4238040	1.9652359	1.4335377	1.9787689	1.4361081	1.9574804	1.4474534	1.9992880	1.4526076	2.0087047	1.4746294	2.0477674	1.4912430	2.0973849	1.5015652	2.1311355	1.5543346	2.2432315
0.98665941	1.5204505	1.9794568	1.5244290	1.9734700	1.5208992	1.9620384	1.5170831	1.9560795	1.5190762	1.9731824	1.5281548	1.9871758	1.5305978	1.9655179	1.5413706	2.0074058	1.5459311	2.0156212	1.5656140	2.0547845	1.5801599	2.1025567	1.5888332	2.1335971	1.6380939	2.2463956
0.99847502	1.6125220	1.9895216	1.6162351	1.9837552	1.6126135	1.9722477	1.6092723	1.9659610	1.6113805	1.9832139	1.6198762	1.9975541	1.6222168	1.9753700	1.6323091	2.0175261	1.6363805	2.0244563	1.6536406	2.0636964	1.6661823	2.1094446	1.6732765	2.1379480	1.7187424	2.2511950
1.0104270	1.7016828	2.0015082	1.7050629	1.9960268	1.7014771	1.9844307	1.6985922	1.9778789	1.7007349	1.9951237	1.7086287	2.0099657	1.7108342	1.9874197	1.7201008	2.0296757	1.7238870	2.0353653	1.7385515	2.0745690	1.7491806	2.1183505	1.7548407	2.1441023	1.7962696	2.2576013
1.0225278	1.7878701	2.0156858	1.7909004	2.0103948	1.7873137	1.9988475	1.7849316	1.9919518	1.7871278	2.0091958	1.7942944	2.0245056	1.7964664	2.0012825	1.8049050	2.0436080	1.8083040	2.0483861	1.8203996	2.0872102	1.8291191	2.1289992	1.8334321	2.1522202	1.8705721	2.2656612
1.0347773	1.8709034	2.0318620	1.8735544	2.0268288	1.8699520	2.0151434	1.8681568	2.0080030	1.8703912	2.0252421	1.8767455	2.0409725	1.8791379	2.0172501	1.8865811	2.0597460	1.8896208	2.0632713	1.8991220	2.1017942	1.9059875	2.1415107	1.9089162	2.1620367	1.9417290	2.2750010
1.0471632	1.9506550	2.0500655	1.9528563	2.0451798	1.9494044	2.0333364	1.9481066	2.0260694	1.9504112	2.0432935	1.9558781	2.0593770	1.9585015	2.0353336	1.9648494	2.0777295	1.9676091	2.0803397	1.9744590	2.1182253	1.9794719	2.1559131	1.9812430	2.1735449	2.0095769	2.2860310
1.0597104	2.0270776	2.0703855	2.0288981	2.0655186	2.0256529	2.0536747	2.0248779	2.0460575	2.0272008	2.0634360	2.0317200	2.0797834	2.0344956	2.0554409	2.0397771	2.0977831	2.0421678	2.0992877	2.0464294	2.1364865	2.0495487	2.1719775	2.0504104	2.1868317	2.0739913	2.2983906
1.0724063	2.0998973	2.0926328	2.1014770	2.0878131	2.0984019	2.0759616	2.0983300	2.0681221	2.1004192	2.0856707	2.1040013	2.1021619	2.1070332	2.0773528	2.1110886	2.1196783	2.1132831	2.1200433	2.1148472	2.1564660	2.1162390	2.1895428	2.1161897	2.2017317	2.1348999	2.3120055
1.0852510	2.1691449	2.1166675	2.1703772	2.1121297	2.1674955	2.1002641	2.1681107	2.0923612	2.1699511	2.1096990	2.1725668	2.1263824	2.1760540	2.1012959	2.1786533	2.1434510	2.1807804	2.1428232	2.1795889	2.1781473	2.1793470	2.2089379	2.1784908	2.2181859	2.1922548	2.3267310
1.0982444	2.2345809	2.1428523	2.2353575	2.1382630	2.2327516	2.1263719	2.2339913	2.1183984	2.2357386	2.1356761	2.2373277	2.1523976	2.2411438	2.1272764	2.2423737	2.1688502	2.2443494	2.1674085	2.2404599	2.2014425	2.2386418	2.2296789	2.2372665	2.2360570	2.2459522	2.3425527
1.1113991	2.2959158	2.1707158	2.2964538	2.1660669	2.2940965	2.1543536	2.2959773	2.1463003	2.2976103	2.1634967	2.2981374	2.1802778	2.3022701	2.1547742	2.3021517	2.1961172	2.3039580	2.1936505	2.2973922	2.2261705	2.2941120	2.2519498	2.2923120	2.2555492	2.2959899	2.3591976
1.1247025	2.3530807	2.2002487	2.3533663	2.1957598	2.3511718	2.1840510	2.3537860	2.1759007	2.3552073	2.1932089	2.3545658	2.2098706	2.3593136	2.1841729	2.3576476	2.2248712	2.3593616	2.2215483	2.3502148	2.2522867	2.3455556	2.2753062	2.3434043	2.2760291	2.3422766	2.3767369
1.1381794	2.4059745	2.2313714	2.4058945	2.2268803	2.4040186	2.2151573	2.4074184	2.2071068	2.4084037	2.2243464	2.4067035	2.2406540	2.4120236	2.2150171	2.4087832	2.2552159	2.4104887	2.2508030	2.3987763	2.2796824	2.3929544	2.3000102	2.3906884	2.2977355	2.3845869	2.3950191
1.1518052	2.4542654	2.2639823	2.4538364	2.2595005	2.4522803	2.2479808	2.4563947	2.2400599	2.4570197	2.2569828	2.4543637	2.2730970	2.4602452	2.2473698	2.4552604	2.2866178	2.4570793	2.2814879	2.4428504	2.3079979	2.4359276	2.3255236	2.4338311	2.3203287	2.4229062	2.4134142
1.1656046	2.4977005	2.2979047	2.4969904	2.2932200	2.4957204	2.2817197	2.5005488	2.2739477	2.5009206	2.2907081	2.4970778	2.3066471	2.5036593	2.2810659	2.4970253	2.3192556	2.4988773	2.3132100	2.4824279	2.3371863	2.4745466	2.3517883	2.4727640	2.3437867	2.4573782	2.4322395
1.1795651	2.5360629	2.3326826	2.5352170	2.3279808	2.5342992	2.3167133	2.5399150	2.3090978	2.5398716	2.3256998	2.5347585	2.3410244	2.5419862	2.3156614	2.5338398	2.3524559	2.5358112	2.3456831	2.5172487	2.3669915	2.5085915	2.3785434	2.5072910	2.3676500	2.4877301	2.4510219
1.1936867	2.5691884	2.3682108	2.5681303	2.3635149	2.5675482	2.3522918	2.5739758	2.3450692	2.5734636	2.3612776	2.5673335	2.3758867	2.5752154	2.3508022	2.5655432	2.3865294	2.5677133	2.3788013	2.5471326	2.3970964	2.5379781	2.4054592	2.5373878	2.3918009	2.5139760	2.4696248
1.2079821	2.5969923	2.4038899	2.5955852	2.3992357	2.5955236	2.3882515	2.6025949	2.3814917	2.6017658	2.3972366	2.5945727	2.4113064	2.6031849	2.3865480	2.5918333	2.4204967	2.5943354	2.4122186	2.5720403	2.4271107	2.5626435	2.4323733	2.5629685	2.4158850	2.5360969	2.4876785
1.2224509	2.6192883	2.4399571	2.6176226	2.4348955	2.6178938	2.4244316	2.6256759	2.4179366	2.6245037	2.4334052	2.6161498	2.4464741	2.6255055	2.4223218	2.6127780	2.4545367	2.6155220	2.4455240	2.5919174	2.4568233	2.5824247	2.4588981	2.5839786	2.4397221	2.5541246	2.5049903
1.2370933	2.6357230	2.4753497	2.6340245	2.4702682	2.6345185	2.4599376	2.6431210	2.4541512	2.6414219	2.4691324	2.6322238	2.4810803	2.6421270	2.4576411	2.6281257	2.4877844	2.6312413	2.4782414	2.6066856	2.4857836	2.5973481	2.4845769	2.6002931	2.4629037	2.5681507	2.5211246
1.2518598	2.6463261	2.5099669	2.6445061	2.5046706	2.6454326	2.4946685	2.6545296	2.4896965	2.6524585	2.5039027	2.6425015	2.5148809	2.6529283	2.4920042	2.6378519	2.5201595	2.6412775	2.5101192	2.6161590	2.5137498	2.6073468	2.5091627	2.6118668	2.4849811	2.5781481	2.5360768
1.2668617	2.6509493	2.5430660	2.6490624	2.5377657	2.6504208	2.5281165	2.6598098	2.5238116	2.6576144	2.5373785	2.6468825	2.5471277	2.6578536	2.5250864	2.6418128	2.5509300	2.6455091	2.5404224	2.6203120	2.5399954	2.6124508	2.5321560	2.6188038	2.5056720	2.5842546	2.5491626
1.2821116	2.6498086	2.5742483	2.6478166	2.5687373	2.6495411	2.5596943	2.6593655	2.5558326	2.6568923	2.5689843	2.6455791	2.5774283	2.6570789	2.5560601	2.6402179	2.5797133	2.6443445	2.5685148	2.6194464	2.5641525	2.6127847	2.5532444	2.6211976	2.5244694	2.5866558	2.5605381
1.2974856	2.6430542	2.6026871	2.6409516	2.5971880	2.6429480	2.5885696	2.6532548	2.5856013	2.6504430	2.5978880	2.6386953	2.6049709	2.6507154	2.5847611	2.6331821	2.6057055	2.6379195	2.5942471	2.6136635	2.5856717	2.6084638	2.5716810	2.6193081	2.5408297	2.5854037	2.5693099
1.3129835	2.6306737	2.6282384	2.6285051	2.6223133	2.6307641	2.6143541	2.6413439	2.6121168	2.6384361	2.6236928	2.6264122	2.6293676	2.6385905	2.6102018	2.6209112	2.6285255	2.6260363	2.6168759	2.6032265	2.6039810	2.5998763	2.5871081	2.6132639	2.5546696	2.5809223	2.5755963
1.3287294	2.6128239	2.6496489	2.6107841	2.6437073	2.6132212	2.6362174	2.6239972	2.6349497	2.6209167	2.6458137	2.6087885	2.6500423	2.6212080	2.6317198	2.6035346	2.6475985	2.6090864	2.6355641	2.5883219	2.6189644	2.5870816	2.5994487	2.6032181	2.5652587	2.5733356	2.5789289
1.3445992	2.5902333	2.6669025	2.5881886	2.6607578	2.5907907	2.6539621	2.6016068	2.6534743	2.5984662	2.6633844	2.5864769	2.6661353	2.5990449	2.6491215	2.5815903	2.6623101	2.5876961	2.6501162	2.5692451	2.6298597	2.5705109	2.6077225	2.5897026	2.5724630	2.5630216	2.5792363
