repeater_name,tns_name,mjd_400,fluence_jyms,excluded_flag
FRB20220912A,FRB20230418D,60052.72986224326,1.6240363687342965,0
FRB20220912A,FRB20230419E,60053.72278058217,0.3857644702450779,0
FRB20200929C,FRB20230422A,60056.79511303142,2.4003392280689617,0
FRB20181119A,FRB20230423B,60057.27581480735,nan,0
FRB20180916B,FRB20230423F,60057.82205474602,nan,0
FRB20210409B,FRB20230426D,60060.54482912592,14.405732590504542,0
FRB20220912A,FRB20230427B,60061.698199113234,6.376947015701608,0
FRB20210822E,FRB20230429B,60063.33676285615,nan,0
FRB20220912A,FRB20230429E,60063.688157124074,2.564668081222595,0
FRB20220912A,FRB20230429F,60063.694214450676,2.2518005680733113,0
FRB20220912A,FRB20230430B,60064.68938831715,nan,0
FRB20220912A,FRB20230502B,60066.68126172387,5.534359264358942,0
FRB20220912A,FRB20230502C,60066.683322207464,4.672174978739008,0
FRB20220912A,FRB20230502D,60066.683351836524,3.5478674613961725,0
FRB20220912A,FRB20230503B,60067.686810703985,nan,0
FRB20220912A,FRB20230503C,60067.68752278395,2.7894624214555344,0
FRB20190117A,FRB20230504C,60068.63906887498,nan,0
FRB20220912A,FRB20230504D,60068.677823873426,1.3869640446796512,0
FRB20220912A,FRB20230504E,60068.67979815984,5.352702194223344,0
FRB20220912A,FRB20230504F,60068.68083795635,2.4252536365899826,0
FRB20220912A,FRB20230505C,60069.6746877259,2.0690056035511986,0
FRB20220912A,FRB20230505D,60069.67540219525,nan,0
FRB20220912A,FRB20230505E,60069.67664380107,nan,0
FRB20220912A,FRB20230505F,60069.67796477506,2.176884716706138,0
FRB20190303A,FRB20230507A,60071.28821114911,12.55068610566215,0
FRB20220505A,FRB20230510B,60074.288865018825,18.476548412794966,0
FRB20220505A,FRB20230510C,60074.28942632929,10.441332162876552,0
FRB20220912A,FRB20230510E,60074.66349691885,2.514960404883516,0
FRB20220912A,FRB20230510F,60074.665648355556,5.552866526200081,0
FRB20180916B,FRB20230510G,60074.77908819987,18.669372499840904,0
FRB20180916B,FRB20230510H,60074.782608195776,14.611769377960263,0
FRB20190929E,FRB20230511C,60075.56479143604,3.338095064501952,0
FRB20220505A,FRB20230511E,60075.775349404765,22.16701497199114,0
FRB20220912A,FRB20230512D,60076.66211614167,nan,0
FRB20220912A,FRB20230512E,60076.66299931968,2.6212946954416285,0
FRB20200223B,FRB20230514B,60078.71141904734,1.5650791183305597,0
FRB20220912A,FRB20230527A,60091.620680142514,2.9365539846907267,1
FRB20220912A,FRB20230528C,60092.610625814144,3.8531878392610164,0
FRB20220912A,FRB20230528D,60092.61262020695,3.977647057825376,0
FRB20220912A,FRB20230530B,60094.6091236329,2.946909484327094,0
FRB20220912A,FRB20230601D,60096.60171544937,4.7484852816317,0
FRB20220912A,FRB20230601E,60096.60880920465,1.1340320750773407,0
FRB20220912A,FRB20230602C,60097.596134374966,3.4327153292090746,0
FRB20190208A,FRB20230603A,60098.4179048069,0.9483909262034779,0
FRB20220912A,FRB20230603B,60098.598595308176,3.2277355726051966,0
FRB20220529A,FRB20230603C,60098.68536814448,1.4377123833124936,0
FRB20190117A,FRB20230604D,60099.549291272124,4.176546169034668,0
FRB20200202A,FRB20230604B,60099.70443638697,3.553055976832251,0
FRB20220505A,FRB20230604C,60099.710067001746,nan,0
FRB20220529A,FRB20230605C,60100.68295336218,6.930612071901773,0
FRB20210323C,FRB20230605D,60100.9751719375,3.146607258482431,0
FRB20220912A,FRB20230606A,60101.588230573085,2.1667774956280574,0
FRB20220505A,FRB20230606B,60101.714070027236,3.4071004640964784,0
FRB20220912A,FRB20230608A,60103.58587065907,3.466034193796097,0
FRB20220529A,FRB20230619B,60114.642741696734,3.6338576489014915,0
FRB20220912A,FRB20230623A,60118.53862024028,nan,0
FRB20220912A,FRB20230623B,60118.545943997655,1.2749998601289052,0
FRB20220912A,FRB20230624B,60119.53581251505,3.0709706500251506,0
FRB20220912A,FRB20230624C,60119.54500846583,4.0875021115546755,0
FRB20220912A,FRB20230625B,60120.53673016545,1.327639640350128,0
FRB20220912A,FRB20230626C,60121.53604218849,1.6829311536462361,0
FRB20220912A,FRB20230626D,60121.53705787989,2.9188883638752507,0
FRB20220912A,FRB20230626E,60121.53739580391,5.3987466548559695,0
FRB20220912A,FRB20230626F,60121.539875658644,0.8509584385786628,0
FRB20220912A,FRB20230627A,60122.531170222894,3.992277286179567,0
FRB20220912A,FRB20230627B,60122.531247576924,1.449722250980998,0
FRB20220912A,FRB20230627C,60122.53130506218,2.9968616355137025,0
FRB20220912A,FRB20230627D,60122.53471113394,2.0270174181849647,0
FRB20220912A,FRB20230627G,60122.53508928057,3.477502103094995,0
FRB20210305A,FRB20230627E,60122.648303967835,3.1873309452198253,0
FRB20210409B,FRB20230628D,60123.36408246995,2.304194962879984,0
FRB20220912A,FRB20230628E,60123.52827987136,1.7322015559571207,0
FRB20220912A,FRB20230628F,60123.52952207062,nan,0
FRB20220912A,FRB20230628G,60123.53058585951,2.2349309523349845,0
FRB20220912A,FRB20230629B,60124.524299447025,2.785145883852528,0
FRB20220912A,FRB20230629C,60124.52605419929,6.774086980001319,0
FRB20220912A,FRB20230629D,60124.52714834652,2.628628505790162,0
FRB20220912A,FRB20230629E,60124.53092011765,1.2520007052961504,0
FRB20220912A,FRB20230630C,60125.520732981764,3.821446645200909,0
FRB20220912A,FRB20230630D,60125.5291798153,2.121685475328414,0
FRB20180916B,FRB20230630E,60125.647259920144,nan,0
FRB20220912A,FRB20230701A,60126.522470271666,2.8552673769319656,0
FRB20220912A,FRB20230702D,60127.511518126346,1.461418401007321,0
FRB20220912A,FRB20230702E,60127.51662406284,0.8654956004851216,0
FRB20220912A,FRB20230703D,60128.51858454307,2.2222646395323293,0
FRB20220912A,FRB20230704B,60129.51547584653,1.7360215647995103,0
FRB20220912A,FRB20230705B,60130.51004756433,1.406834178305339,0
FRB20220912A,FRB20230705C,60130.51332470593,0.5088840298054252,0
FRB20220912A,FRB20230706A,60131.50671063021,3.319327916454864,0
FRB20220912A,FRB20230706B,60131.510041092806,nan,0
FRB20220912A,FRB20230708B,60133.50129129233,4.24610372208474,0
FRB20220912A,FRB20230708C,60133.50650156077,5.632040785547655,0
FRB20220912A,FRB20230709A,60134.49411525206,2.983786113548764,0
FRB20220912A,FRB20230710B,60135.498835623745,4.570457689409248,0
FRB20190117A,FRB20230712C,60137.44885508164,nan,0
FRB20220912A,FRB20230712D,60137.48776190696,2.0858547609846365,0
FRB20220912A,FRB20230712E,60137.4899420366,3.3906455705217615,0
FRB20220912A,FRB20230712F,60137.49017380776,14.125033962831182,0
FRB20220912A,FRB20230712J,60137.49317668465,0.7724065006295153,0
FRB20190113A,FRB20230712G,60137.82656900271,4.0200765171244575,0
FRB20190117A,FRB20230713A,60138.450172642435,5.385990906623003,0
FRB20220912A,FRB20230713B,60138.48535731173,5.319738237859047,0
FRB20220912A,FRB20230713C,60138.49066804242,6.378758867254122,0
FRB20220912A,FRB20230713D,60138.49179355796,4.350857319148346,0
FRB20220912A,FRB20230713E,60138.49178804999,5.109597649399591,0
FRB20220912A,FRB20230713F,60138.49592312755,2.6335390226181135,0
FRB20220912A,FRB20230714B,60139.48610107586,6.011711796251082,0
FRB20220912A,FRB20230715A,60140.48357367956,4.169675772795736,1
FRB20220912A,FRB20230719A,60144.47493471259,2.299464085207018,0
FRB20220912A,FRB20230721B,60146.46735821917,5.238343963548518,0
FRB20200926A,FRB20230725C,60150.27646170201,1.1026692115074166,1
FRB20200926A,FRB20230725D,60150.27956309765,7.937547042161726,1
FRB20220912A,FRB20230726A,60151.45347216341,2.5284071211373815,1
FRB20220912A,FRB20230728D,60153.44675247177,2.0678770299141433,1
FRB20220912A,FRB20230802C,60158.434565767784,3.9261644109952196,1
FRB20220912A,FRB20230803A,60159.43403945946,2.3522573080209117,1
FRB20220912A,FRB20230803B,60159.43432758501,1.6652287397420038,1
FRB20200926A,FRB20230804A,60160.2504415199,15.128552735302637,1
FRB20220912A,FRB20230805B,60161.42910311457,nan,1
FRB20220912A,FRB20230806A,60162.41924897011,5.369359000757079,0
FRB20220912A,FRB20230806B,60162.43090190645,0.7961527484363023,0
FRB20181128A,FRB20230806C,60162.66710792719,nan,0
FRB20220912A,FRB20230807B,60163.41894734928,1.9918599482618364,0
FRB20220912A,FRB20230807C,60163.4202801519,4.885592654481019,0
FRB20220912A,FRB20230807D,60163.420823312204,3.0997857784769876,0
FRB20220912A,FRB20230808B,60164.416802739936,7.89923088265515,0
FRB20220912A,FRB20230808C,60164.419201425444,3.946809080157167,0
FRB20220912A,FRB20230808D,60164.42234294921,3.8813586265427134,0
FRB20220912A,FRB20230808E,60164.42278254445,2.385917838202496,0
FRB20220912A,FRB20230814E,60170.4006115231,6.530219836638709,0
FRB20220912A,FRB20230815A,60171.39894444229,2.556865063433671,1
FRB20220912A,FRB20230815B,60171.401547351925,2.5318657750161835,1
FRB20220912A,FRB20230815C,60171.40420516288,13.582870338467075,1
FRB20220912A,FRB20230818A,60174.39131223887,8.613208794776892,0
FRB20220912A,FRB20230826B,60182.36927906575,nan,0
FRB20220912A,FRB20230826C,60182.370226233266,7.587974913520202,0
FRB20220912A,FRB20230826D,60182.37236301652,0.7954722472532234,0
FRB20220912A,FRB20230826A,60182.37281952304,9.2449651590009,0
FRB20220912A,FRB20230827B,60183.36296176572,17.705784115239183,0
FRB20220912A,FRB20230827C,60183.36490983989,2.1178407522726057,0
FRB20220912A,FRB20230828D,60184.36199246355,3.664212848637344,0
FRB20220912A,FRB20230829A,60185.3610521308,8.080086184362147,0
FRB20220912A,FRB20230831B,60187.35223486261,1.6970211499779726,0
FRB20220912A,FRB20230901A,60188.3526297295,12.228099167422151,0
FRB20220912A,FRB20230902B,60189.34988414761,1.132712912800996,0
FRB20220912A,FRB20230903A,60190.34093698975,4.130120518257546,0
FRB20220912A,FRB20230904B,60191.34811145825,1.4139547773163343,0
FRB20220912A,FRB20230905B,60192.34218495601,5.704765865098831,0
FRB20220912A,FRB20230907A,60194.333768194345,2.9466539591608982,0
FRB20220912A,FRB20230907B,60194.33993679676,2.9179007575904707,0
FRB20220912A,FRB20230908A,60195.33015949447,4.3246080087783065,0
FRB20220912A,FRB20230908B,60195.33992081258,2.615498146034974,0
FRB20190117A,FRB20230909B,60196.28464935975,nan,0
FRB20220912A,FRB20230909C,60196.33138993148,4.260672064472772,0
FRB20220912A,FRB20230910A,60197.326178515825,3.297941119944097,0
FRB20220912A,FRB20230910B,60197.32788184548,5.175401929997686,0
FRB20190117A,FRB20230912D,60199.28086213825,2.965313337560148,0
FRB20220505A,FRB20230912E,60199.425620441005,4.036798225512138,0
FRB20220912A,FRB20230913B,60200.32003842707,2.871601160922886,0
FRB20220912A,FRB20230913C,60200.32172728899,1.6589825966947,0
FRB20190303A,FRB20230913E,60200.93406227862,2.1094886278206144,0
FRB20190224D,FRB20230914A,60201.07267737002,nan,0
FRB20220912A,FRB20230914B,60201.31351179554,2.7600603802193135,0
