t_days,size
260.806486,4.5
261.135726,4.7
262.365793,4.6
262.507060,4.7
262.546631,4.7
263.593767,4.6
263.765993,4.5
263.890193,4.5
264.408852,4.9
264.499253,4.5
265.794531,4.8
266.104193,4.9
266.631312,5.2
266.937638,4.6
267.038901,4.9
267.715734,4.9
267.729133,4.5
268.565064,4.6
268.801950,5.2
269.819280,4.9
269.896013,4.8
270.874771,4.7
271.569834,4.7
271.622783,4.7
271.684243,4.9
272.408497,4.9
273.687160,4.8
274.015212,4.7
274.551740,5
274.970890,4.9
275.055790,4.5
275.147900,4.6
275.151728,4.9
275.229038,4.6
275.586681,4.8
275.866499,4.7
275.977049,4.7
276.799120,5
278.129704,4.5
278.877089,5
279.986849,4.8
280.017816,4.8
281.127933,4.6
282.015672,4.8
282.135868,5.1
282.922788,4.6
283.052354,4.6
283.370657,4.7
283.484998,4.6
284.027767,5.1
284.311294,4.7
284.847563,4.7
285.012323,4.9
285.600108,4.8
285.883267,4.8
286.298705,4.6
288.910029,4.5
289.496712,4.9
291.074436,4.6
294.158634,4.7
294.559153,4.7
294.725499,4.7
296.114616,4.5
296.155087,4.8
297.529186,4.9
297.575396,4.8
298.912734,4.8
300.285547,4.5
300.458842,5
300.631517,4.9
300.737752,4.8
302.105255,4.6
302.206048,4.7
302.655404,5
303.462692,4.8
303.685248,4.9
304.058586,4.6
304.127672,4.6
305.311929,4.5
305.812552,4.9
305.824485,4.7
306.828938,4.8
306.898911,5.5
306.993804,5.2
307.082840,4.7
307.402831,5
308.957251,4.6
309.174684,4.8
310.159816,4.5
310.645867,4.5
311.024011,4.7
311.029602,4.7
311.905467,4.7
312.891437,4.6
313.131448,4.6
313.573927,4.7
313.808845,4.5
314.080345,4.7
314.307903,4.7
314.340241,4.5
314.562267,4.6
315.112965,4.6
315.322529,5.2
315.545991,4.7
316.701026,4.7
316.890696,4.6
318.230754,4.7
318.249532,5.2
318.777998,4.5
319.220880,4.7
319.492673,4.7
320.607719,4.8
320.622590,5.2
320.820273,4.9
321.274917,4.7
321.807026,5
321.939626,4.9
322.703718,4.9
322.706158,5.2
322.721119,4.6
322.774940,5.6
322.982356,4.8
323.058909,4.6
323.290328,4.9
324.083577,4.6
325.627025,4.5
325.950761,4.7
326.575666,4.8
327.460096,4.5
329.175956,4.7
329.278591,4.8
329.493253,4.7
330.006695,5
330.511505,4.8
330.758879,4.7
331.354574,4.6
331.680116,4.7
332.539959,4.5
333.327452,4.7
334.260571,5.4
334.566725,4.6
334.655679,4.7
335.057656,4.6
335.670577,4.8
335.786289,4.5
336.819850,4.7
337.589899,4.9
337.954595,5.2
339.464439,4.6
339.903778,5.5
339.905294,4.9
340.024734,5.8
340.209704,4.9
340.545416,4.7
340.561648,4.7
340.700163,5.1
340.884358,4.5
340.951534,4.5
341.029322,5
341.490230,4.5
341.960956,4.6
343.786285,4.5
343.842225,4.6
344.056264,4.5
344.343035,4.5
344.357028,4.8
344.626902,4.7
344.665000,4.7
345.005851,5.2
345.309795,4.5
346.307675,4.6
346.562507,4.6
346.922357,4.8
347.227816,4.6
347.508706,4.7
347.617583,4.5
347.839591,4.6
349.402961,4.8
349.570551,4.8
349.933441,4.6
351.058160,4.7
352.860580,4.7
353.240040,4.6
353.447358,4.7
353.954219,4.9
353.961611,4.8
353.982227,5
354.712659,5.4
355.134505,5.2
355.239737,4.8
355.365552,5.6
355.698744,5.4
355.770566,5
355.851460,4.8
355.901990,4.6
356.377443,4.7
357.107297,4.7
357.184249,5.3
357.733258,4.9
358.014014,4.5
358.103567,4.8
358.319409,4.6
358.501517,4.5
359.048065,4.6
359.148852,4.6
359.320358,4.7
360.026420,5
361.169425,4.6
361.229624,4.9
361.348605,4.5
361.991507,4.5
362.538190,4.7
362.544848,4.7
362.611672,4.7
362.900762,4.8
363.147583,4.7
363.254666,4.7
363.455012,4.7
363.608252,4.6
363.634111,4.7
363.859869,4.5
363.989869,4.9
364.479053,4.8
364.485522,5.4
364.520438,4.6
364.522629,5
365.256497,4.5
365.735629,4.9
366.115771,4.7
366.223729,4.7
367.126545,4.6
369.140405,6.9
369.148101,4.9
369.157543,4.5
369.210422,6.1
369.215431,4.7
369.216157,5.6
369.245752,5.4
369.262968,6
369.321855,4.7
369.331090,4.9
369.345657,4.6
369.380510,4.6
369.414102,4.7
369.444743,4.7
369.485998,4.7
369.515091,4.6
369.589330,4.8
369.593423,4.9
369.661473,5.2
369.719080,4.7
369.765851,4.7
369.896745,4.8
369.922472,4.6
370.052175,4.7
370.086299,4.6
370.125767,4.7
370.315343,4.8
370.357927,4.8
370.474371,4.6
370.565210,5.5
371.027648,4.8
371.730517,4.7
371.809158,4.5
372.187518,4.8
372.234956,4.5
372.310083,4.6
372.334194,4.6
372.664503,4.7
372.784803,4.9
373.312665,4.9
373.881711,4.9
374.742119,4.8
375.007948,4.8
375.070445,4.8
375.463355,4.6
375.466663,4.5
376.115571,4.8
376.260491,4.9
376.272046,4.5
376.349036,4.6
376.462858,4.8
376.513118,4.8
376.519948,4.7
376.526884,4.6
376.664954,4.6
376.812834,4.6
378.777715,4.5
380.275399,4.6
380.316870,5.2
380.378041,4.7
380.866285,4.7
382.191386,4.6
382.218291,6.1
382.315731,4.7
382.838623,4.9
382.897272,4.5
382.977498,4.6
383.551727,4.8
383.621702,4.7
384.361891,4.5
384.484532,4.5
384.619378,4.7
384.952888,5.1
385.109647,4.7
385.118198,4.6
385.162886,4.5
385.214587,5.1
385.297559,4.5
385.413922,4.6
387.126739,4.6
387.251047,4.6
387.345842,5.7
387.673015,4.6
387.695520,4.8
387.961535,4.6
388.501295,4.9
388.588999,5
388.893349,4.8
389.055261,4.6
389.254137,4.9
389.768449,4.6
391.069050,4.6
391.769793,4.5
393.114383,4.5
393.686967,4.6
395.882826,4.6
396.729066,4.6
397.613063,4.9
398.231677,5.2
398.247416,4.6
398.378110,5.5
398.420080,4.7
399.183068,5.7
399.187156,4.9
399.199379,4.6
399.267842,5.1
399.403038,4.6
399.422477,4.5
399.424559,4.6
399.527160,4.6
400.151959,4.9
400.153013,4.7
400.210053,4.7
400.211799,4.5
400.387862,4.5
400.389947,4.5
400.621625,4.7
401.201714,4.7
401.362929,4.5
401.450925,4.5
402.943516,4.6
403.279659,4.6
403.363479,4.6
403.481930,4.6
404.907676,5.2
404.967972,4.7
407.047016,4.6
407.060149,4.6
407.363342,4.8
407.441241,4.6
408.165977,4.5
408.341758,4.7
409.903984,4.5
410.420627,4.6
410.608175,5.5
410.706264,4.5
411.624308,4.7
411.684352,4.5
412.538157,5.1
412.993607,4.9
413.042987,4.5
415.196155,5.8
415.271186,4.6
415.386045,5.6
415.487756,4.6
415.773755,4.6
416.031211,4.6
416.434145,4.8
416.463078,4.6
418.511138,4.7
418.744231,4.7
419.880358,4.5
421.601516,5.1
421.630182,4.6
422.288296,4.5
422.672713,4.5
423.550993,4.7
424.145958,5
424.405122,4.6
424.667055,4.5
425.779140,5.2
426.038176,4.7
426.116984,4.5
427.533945,4.7
428.682117,4.5
430.564576,4.7
430.765793,4.5
431.426668,4.7
434.105973,4.9
434.232753,4.6
434.650741,5
434.657002,4.7
434.765515,4.8
435.021038,4.5
435.554802,5.9
435.560654,4.7
435.562668,4.9
435.687110,4.5
436.064939,5.6
436.065425,6.3
436.070565,4.7
436.107336,5.3
436.121050,5.1
436.121768,5
436.127237,4.5
436.297539,4.6
436.686345,4.5
436.690728,5.1
436.791523,4.8
436.803383,4.6
436.934706,4.5
437.188044,5.2
437.203580,4.6
437.564136,4.5
437.951990,4.5
438.063953,4.9
438.846309,4.6
439.386125,5.9
440.284242,4.6
440.286704,4.6
440.496171,4.5
440.925733,4.6
441.534569,4.6
443.085763,4.8
443.182651,4.6
444.369961,4.7
444.451645,5.1
444.840050,5.2
445.396707,4.7
445.421242,4.7
446.447589,4.5
447.002179,4.6
448.126231,5.1
448.559021,4.5
449.167814,4.6
449.931089,4.6
452.305214,4.6
452.573028,6.1
452.618773,4.6
453.888854,4.8
454.537055,5
454.539739,4.7
454.544193,4.5
454.983519,4.9
455.491322,4.5
457.119189,4.7
458.199184,4.5
459.102317,4.6
459.226654,4.6
462.073236,4.7
462.528497,4.7
464.060325,4.6
464.615237,6.3
465.472984,4.8
466.696102,4.8
467.757059,4.5
467.842806,4.7
468.615538,5.2
469.091890,5
470.821419,4.8
471.285801,4.5
473.141832,4.5
473.330877,4.6
474.042431,4.5
474.964470,4.5
475.003813,5.2
475.021550,4.6
475.079764,4.5
475.498413,4.7
477.002809,4.5
477.059315,4.6
478.847234,4.5
479.791593,4.6
479.864340,5.3
479.941590,4.5
481.321143,4.6
482.431166,4.6
482.470966,4.7
484.480672,4.5
485.927439,4.7
486.918448,4.8
488.213988,4.6
488.964166,4.5
489.229777,4.6
489.399020,4.6
489.977787,4.6
492.573019,4.6
495.499686,4.5
496.203405,4.7
496.434211,4.7
497.885379,4.9
498.955245,5.1
499.051165,4.6
499.107080,4.7
501.471193,4.5
501.487273,4.7
501.823092,4.5
502.592976,4.7
503.196947,4.6
504.370602,4.5
505.486177,4.6
506.016282,4.6
506.232885,4.7
506.679688,5.3
507.480075,4.8
509.368977,4.7
511.176625,4.7
511.190933,4.8
511.314754,4.8
512.623851,4.6
513.866508,4.6
514.939001,4.6
515.433990,4.7
515.814874,4.5
517.619504,4.8
519.197044,4.5
520.959623,4.5
521.099295,4.7
522.057687,4.6
522.302753,4.6
522.355622,4.7
522.757123,4.5
525.020045,4.6
525.068225,4.8
525.414547,4.6
528.247505,4.9
528.455913,5.1
529.824095,5
530.212121,4.5
531.474760,4.9
533.354085,5.9
533.535135,5.2
535.721582,4.6
535.940184,4.6
536.339394,4.8
537.554711,5.5
537.563395,4.5
539.406257,4.5
540.499553,4.6
540.914143,4.6
543.381854,4.6
543.485373,4.6
548.697001,4.6
549.206597,4.6
549.729986,4.6
550.226244,4.5
550.898438,4.8
551.411016,4.7
552.483152,5.2
555.091564,4.5
556.557750,5
559.531799,5.1
560.181781,4.5
560.576706,4.6
562.703270,4.6
563.881545,4.9
564.357814,5
564.876998,4.6
567.243440,4.9
568.075243,4.6
568.183959,4.7
568.493942,4.8
568.670118,4.5
569.703400,4.6
569.801603,4.5
569.980256,4.7
570.537853,5.1
570.607337,4.9
570.628058,4.9
570.691226,6.1
570.714851,5.2
570.808594,4.6
570.836976,4.7
570.849513,4.6
571.244086,4.7
572.162231,4.9
572.221245,4.5
574.439390,4.9
575.247810,4.6
576.338063,4.5
580.055462,4.5
580.965923,5.2
582.972448,4.8
583.225837,5.4
584.459581,4.6
584.667673,4.8
586.385624,4.5
587.835937,4.7
588.143438,4.6
588.552773,4.6
590.831216,4.8
591.153320,4.6
591.785273,4.7
592.672852,4.7
593.055083,4.6
594.198658,5.6
594.782526,4.7
595.201479,4.6
595.574176,4.7
596.930134,4.5
596.968265,4.6
597.165052,4.5
599.183590,4.5
600.044195,4.5
602.699969,4.8
604.627422,4.6
604.947252,5.6
606.385655,4.7
607.396403,4.5
608.920530,5.2
609.700600,4.6
610.146619,4.6
610.284351,4.6
610.978813,4.7
612.581021,4.5
612.592849,4.9
613.824463,4.7
614.481330,4.5
616.110806,5.3
616.526698,4.9
621.497367,5
622.356322,4.8
622.736408,4.8
623.420412,4.9
623.607712,5.3
623.821950,5.1
624.134315,4.8
629.226680,4.6
630.247630,4.7
630.248104,4.6
632.965864,4.6
636.615043,4.8
637.105544,7.3
637.114475,6.2
637.118012,5.2
637.121399,4.7
637.124467,4.6
637.126261,5.5
637.130311,4.7
637.132628,4.7
637.135750,4.7
637.136978,4.7
637.139070,4.5
637.143734,4.7
637.150451,4.7
637.159262,4.5
637.159968,4.6
637.163192,4.5
637.173654,4.5
637.181897,4.6
637.195287,4.5
637.263238,4.8
637.277302,4.5
637.282796,4.7
637.292619,4.5
637.293366,4.8
637.299804,5
637.365198,5.1
637.366753,4.7
637.381933,4.7
637.395225,5
637.398723,4.7
637.427437,5.1
637.434390,4.7
637.439101,4.9
637.510631,4.8
637.543489,4.5
637.543793,4.6
637.544779,4.8
637.546557,4.9
637.552236,4.6
637.559138,4.5
637.568472,4.9
637.579475,4.5
637.614052,4.9
637.618890,4.7
637.635310,4.9
637.648929,4.6
637.659891,4.8
637.717782,5.2
637.765211,4.8
637.851698,4.7
637.860962,4.5
638.023008,4.5
638.047777,4.6
638.063715,4.7
638.104943,4.6
638.294285,4.9
638.338355,4.8
638.407912,4.8
638.505363,4.6
638.546994,4.5
638.565832,4.7
638.576683,4.9
638.625402,4.9
638.866585,5.1
639.185609,4.6
639.198592,4.5
639.250450,4.7
639.322418,4.6
639.369680,4.8
639.372144,4.8
639.492044,4.5
639.550974,4.9
639.686840,4.8
639.752881,5
639.757071,4.9
639.766281,4.9
640.141079,4.9
640.225877,4.5
640.282900,4.5
640.289594,4.5
640.411395,4.7
640.431633,4.5
640.459432,4.7
640.554625,4.8
640.681722,4.8
640.959513,4.7
641.524471,5.1
641.773075,4.7
642.037959,4.5
642.209627,4.5
643.256749,4.6
643.816446,4.9
643.969159,4.5
643.972701,4.6
644.369102,4.5
644.493617,4.7
644.618690,4.8
644.944887,5.2
644.999881,4.8
645.214566,4.8
645.650938,4.8
646.612205,4.5
647.310260,4.5
647.403468,4.5
647.541535,4.9
647.712448,5
648.534724,5.1
648.867479,4.7
649.431761,4.8
649.569591,4.5
649.604215,4.8
649.614629,4.9
649.704054,4.6
649.859935,4.6
649.895418,4.7
649.896315,4.9
650.103650,4.9
650.156400,4.8
650.213921,4.6
650.247998,4.5
650.406138,4.8
651.097872,5
652.023645,4.6
653.715797,4.6
658.434046,4.6
659.064713,5
659.384199,5.4
659.721529,5.2
661.159465,4.8
661.497773,4.8
663.669719,4.6
663.702234,4.5
663.730257,4.7
663.800369,4.5
663.927915,4.6
664.151417,4.6
664.500650,4.6
664.548627,4.5
664.955830,4.6
665.337915,4.6
666.624709,4.6
666.865368,4.6
667.100731,4.7
668.338488,4.9
668.756237,4.5
669.086877,5.4
671.293025,5
671.652724,4.5
672.286212,4.7
673.270514,4.5
673.896755,5
675.046812,4.8
676.216972,4.6
676.498630,4.7
677.421139,4.6
677.740576,4.6
677.977101,4.8
678.885868,4.5
682.583732,4.9
683.296974,4.5
684.656083,4.8
687.194911,4.6
688.538504,5
689.613059,4.7
690.313179,4.8
690.931273,4.9
692.380112,4.7
692.429439,4.8
693.347493,4.8
693.525489,4.5
693.913975,4.5
695.870919,4.5
697.322681,4.7
698.156536,4.8
699.797144,4.6
699.978823,4.5
700.956063,5
701.678915,4.7
702.916200,4.6
704.857820,4.7
705.587694,4.7
706.479725,4.6
706.525168,4.5
707.822029,4.5
707.823907,4.7
708.624310,4.5
710.089433,4.5
710.222460,4.6
710.225294,4.5
710.474809,4.6
711.278611,5.4
713.408178,4.8
714.791653,4.6
715.236711,4.7
715.370710,4.8
715.964524,4.6
716.920970,4.5
717.067730,5.8
717.075228,4.6
717.439628,4.7
718.291557,4.7
718.489540,4.7
719.192922,4.6
721.450734,4.7
722.633209,4.6
729.814784,4.7
732.656992,5
733.594842,4.8
735.726022,4.7
736.485084,4.9
737.671702,4.6
740.991780,4.7
741.690429,4.6
746.070738,4.6
746.251371,4.7
746.256144,4.6
748.335237,4.5
751.083258,5.3
752.546450,6
752.548908,4.9
752.557756,4.6
752.559587,4.7
752.595929,5.1
752.597857,4.7
752.599684,4.6
752.625174,4.6
752.848885,5.5
752.866046,4.5
752.899071,4.5
753.305304,4.6
753.379443,4.7
754.538223,5.1
754.955714,5
756.125679,4.5
756.593387,5.4
756.671217,5
758.349245,4.8
760.305930,4.6
760.953056,4.6
761.888564,4.6
762.779227,4.6
764.816452,4.7
765.318497,5.3
768.261894,5.9
769.723414,4.6
770.124792,4.5
770.350533,4.6
770.592424,5
772.195283,4.5
774.785554,4.5
776.062473,4.5
778.755559,4.7
780.302322,5.6
782.726862,5.4
783.304309,4.5
785.133196,4.5
787.311224,5
787.804114,4.7
790.873993,4.5
794.342420,4.6
796.158805,4.6
796.750099,4.9
797.059789,4.8
797.078787,4.5
797.095450,4.5
797.565301,4.6
799.001104,6
799.141152,4.5
799.419896,4.7
800.026186,4.9
801.073466,4.5
801.804096,4.8
804.209244,4.6
805.115899,4.9
808.145979,4.5
809.568061,5
811.833092,4.9
813.513118,4.7
815.032311,4.6
815.593750,4.6
816.115950,4.9
816.717731,4.5
817.904560,5
817.943948,4.6
823.570538,4.5
828.420610,4.5
831.835655,5
834.011540,4.5
835.190278,4.5
836.726398,4.7
838.476221,4.9
841.969159,4.8
843.121015,4.7
843.153940,4.5
845.349199,4.7
845.388733,5
847.676668,4.6
851.983225,5.3
852.521982,4.6
852.682841,4.5
854.531248,4.8
855.865852,4.5
857.708030,5.2
858.158844,4.5
859.340281,4.5
860.471297,4.6
860.748490,5
861.137999,4.5
861.453409,5.5
862.013866,5.2
862.991253,4.8
863.053411,4.7
863.171214,4.9
864.734970,4.6
864.845409,4.5
864.885991,5.3
867.554664,5
869.137771,4.6
870.502369,4.6
871.527649,4.5
872.769362,4.9
872.996163,4.8
874.227120,4.5
876.904476,5.8
877.598725,4.5
880.086896,4.7
880.215082,4.5
881.884181,5
882.157337,4.6
882.382628,4.8
882.454120,4.7
882.715041,5
884.012927,4.6
884.794985,4.9
885.300803,4.9
885.802291,4.7
887.713524,4.5
889.445810,4.6
890.190627,4.7
890.992309,4.7
893.356528,4.5
893.496477,4.9
894.403927,4.5
894.481710,4.6
895.046312,4.8
895.571933,4.6
898.360409,4.5
898.984776,4.5
899.015062,4.7
900.474308,4.7
901.294323,4.6
901.875811,4.7
902.686683,4.7
903.465389,4.5
903.615134,4.6
904.541488,4.6
904.751728,4.7
906.445811,4.6
911.356051,4.5
912.762461,4.9
913.895219,4.5
916.585527,4.5
917.220900,4.6
918.123717,4.7
918.288614,4.6
918.786232,4.5
919.307851,4.6
921.778727,5
922.707325,4.5
923.485218,5.4
930.597945,4.5
934.327256,4.8
935.431951,4.5
937.617143,4.5
939.555530,4.6
943.708513,4.7
945.108079,4.6
945.497783,4.7
946.088780,4.6
949.008528,4.7
950.745879,4.5
951.463869,4.7
951.980247,4.8
953.394456,4.9
953.711889,4.7
953.806333,4.6
954.907757,4.5
955.563812,4.6
955.714319,4.6
955.814142,5.3
957.929103,4.7
959.474949,7.1
959.483679,5.1
959.487220,5.4
959.493315,4.7
959.501074,4.8
959.504239,4.8
959.507817,5.1
959.511641,4.6
959.514984,4.6
959.552603,4.6
959.553176,4.8
959.556249,4.6
959.607462,4.9
959.653594,5.5
959.805847,4.8
959.848411,4.6
959.980808,4.6
960.072445,4.5
960.991333,4.5
961.518545,5.5
961.625717,4.5
961.718999,5
962.454705,4.7
962.634241,4.9
963.392794,4.7
963.899741,4.8
964.676620,4.7
965.385202,5.3
967.785887,4.5
967.985315,5.1
968.129543,5.2
969.333986,4.8
969.357958,4.7
970.165862,4.7
970.293262,4.7
972.479004,4.5
973.145116,4.5
973.970123,4.5
974.702388,5.6
974.984849,4.8
976.434916,4.8
976.452858,4.6
976.630596,4.9
977.242829,4.7
977.442505,4.6
979.250780,4.5
979.286617,4.8
979.843170,5.5
980.997165,4.8
981.005704,5
981.013180,4.8
981.103117,4.8
981.248810,5.5
981.467805,4.7
985.650628,4.5
985.910803,4.9
986.134035,4.5
986.591306,4.8
987.018632,4.7
987.022284,4.5
988.444648,4.6
988.538732,4.7
990.414333,5
992.499616,5
993.436597,5
997.366287,4.8
997.566118,4.5
997.652957,4.7
998.049906,4.6
998.146058,5.1
998.589906,4.7
999.539634,4.7
999.641520,4.5
1004.618352,5.1
1005.884643,4.5
1008.930454,5.5
1010.247979,4.5
1010.408924,4.7
1010.422091,4.9
1010.631537,4.5
1013.185935,4.7
1013.944128,4.7
1015.433597,5.3
1015.824878,5.5
1016.461950,4.7
1018.049363,5.6
1018.142445,5.3
1018.151946,5.1
1019.705249,4.6
1019.881971,4.6
1020.539584,4.6
1022.197880,5
1023.816584,4.5
1025.165192,4.7
1025.803187,5.1
1027.370167,4.9
1028.084791,4.5
1028.308810,4.8
1029.983752,5.5
1032.424435,4.7
1033.309289,4.5
1034.279139,4.5
1034.549454,4.6
1034.948268,5
1035.029042,4.6
1037.205048,4.5
1040.210945,4.6
1040.488994,4.7
1041.262702,4.5
1041.725886,4.5
1041.809648,5.1
1042.274921,4.5
1042.320644,4.6
1042.661551,4.5
1043.153078,4.5
1043.160563,4.7
1043.171492,4.6
1043.576666,4.6
1046.580224,4.6
1047.864550,4.6
1049.148997,4.7
1053.610476,4.7
1053.611368,4.5
1054.619071,4.9
1060.784118,4.9
1061.239053,4.5
1062.416506,4.8
1062.490169,5.3
1064.480676,5.2
1064.866654,5
1066.214223,4.5
1066.716034,4.5
1067.155693,4.7
1067.160884,5
1067.178892,4.7
1067.180172,4.9
1068.013274,4.8
1071.547227,4.6
1073.422526,4.7
1075.404967,4.6
1075.594540,4.7
1076.413762,4.6
1078.697765,4.5
1078.748964,4.5
1079.469768,4.5
1088.612406,4.6
1091.004747,4.5
1092.533296,4.8
1093.639694,4.5
1095.046351,4.5
